Step,Vehicle_ID,RSU_ID,Signal_Strength,Blockage_Status
75,18,7672095366,0.005613233,No Obstruction
75,18,7672095367,0.005326127,No Obstruction
75,19,41879753,0.036387868,No Obstruction
75,19,8480404794,0.033794729,No Obstruction
75,19,8480404794,0.033794729,No Obstruction
75,19,8480404794,0.033794729,No Obstruction
75,19,42673366,0.015671207,No Obstruction
75,19,42673366,0.015671207,No Obstruction
75,19,42673366,0.015671207,No Obstruction
75,19,42673366,0.015671207,No Obstruction
75,19,42673366,0.015671207,No Obstruction
75,19,42673366,0.015671207,No Obstruction
75,2,10270798131,0.362653309,No Obstruction
75,2,10270798131,0.362653309,No Obstruction
75,2,10270798131,0.362653309,No Obstruction
75,2,10270798131,0.362653309,No Obstruction
75,2,10270798131,0.362653309,No Obstruction
75,2,10270798131,0.362653309,No Obstruction
75,2,10270798131,0.362653309,No Obstruction
75,2,10270798131,0.362653309,No Obstruction
75,2,10270798131,0.362653309,No Obstruction
75,2,10270798131,0.362653309,No Obstruction
75,20,41879773,0.017080453,No Obstruction
75,20,41671528,0.012106446,No Obstruction
75,20,41671528,0.012106446,No Obstruction
75,20,41671528,0.012106446,No Obstruction
75,20,41671528,0.012106446,No Obstruction
75,20,41671528,0.012106446,No Obstruction
75,20,41671528,0.012106446,No Obstruction
75,20,41671528,0.012106446,No Obstruction
75,20,41671528,0.012106446,No Obstruction
75,20,41671528,0.012106446,No Obstruction
75,21,371679511,0.051219935,No Obstruction
75,21,371679511,0.051219935,No Obstruction
75,21,371679511,0.051219935,No Obstruction
75,21,371679511,0.051219935,No Obstruction
75,21,371679511,0.051219935,No Obstruction
75,21,371679511,0.051219935,No Obstruction
75,21,7131951060,0.00790985,No Obstruction
75,21,7131951060,0.00790985,No Obstruction
75,21,7131951060,0.00790985,No Obstruction
75,21,7131951060,0.00790985,No Obstruction
75,22,1910498574,0.018581547,No Obstruction
75,22,1910498574,0.018581547,No Obstruction
75,22,1910498579,0.013128816,No Obstruction
75,22,1910498579,0.013128816,No Obstruction
75,22,1910498579,0.013128816,No Obstruction
75,22,1910498579,0.013128816,No Obstruction
75,22,1910498579,0.013128816,No Obstruction
75,22,1910498579,0.013128816,No Obstruction
75,22,1910498579,0.013128816,No Obstruction
75,22,1910498577,0.009112309,No Obstruction
75,23,42667729,0.024025648,No Obstruction
75,23,42667729,0.024025648,No Obstruction
75,23,42667729,0.024025648,No Obstruction
75,23,42667729,0.024025648,No Obstruction
75,23,42667729,0.024025648,No Obstruction
75,23,42667729,0.024025648,No Obstruction
75,23,41578204,0.010801957,No Obstruction
75,23,41578204,0.010801957,No Obstruction
75,23,41578204,0.010801957,No Obstruction
75,23,41578204,0.010801957,No Obstruction
75,24,4351793088,0.045482383,No Obstruction
75,24,4351793088,0.045482383,No Obstruction
75,24,5204052863,0.013649344,No Obstruction
75,24,41578152,0.011804514,No Obstruction
75,24,41578152,0.011804514,No Obstruction
75,24,340267810,0.005549718,No Obstruction
75,24,340267810,0.005549718,No Obstruction
75,24,340267810,0.005549718,No Obstruction
75,24,340267810,0.005549718,No Obstruction
75,24,41735772,0.004476259,No Obstruction
75,25,10270798131,0.106571326,No Obstruction
75,25,10270798131,0.106571326,No Obstruction
75,25,10270798131,0.106571326,No Obstruction
75,25,10270798131,0.106571326,No Obstruction
75,25,10270798131,0.106571326,No Obstruction
75,25,10270798131,0.106571326,No Obstruction
75,25,10270798131,0.106571326,No Obstruction
75,25,10270798131,0.106571326,No Obstruction
75,25,10270798131,0.106571326,No Obstruction
75,25,10270798131,0.106571326,No Obstruction
75,26,42219550,0.049341354,No Obstruction
75,26,42219550,0.049341354,No Obstruction
75,26,42219550,0.049341354,No Obstruction
75,26,42219550,0.049341354,No Obstruction
75,26,42219550,0.049341354,No Obstruction
75,26,42219550,0.049341354,No Obstruction
75,26,42219550,0.049341354,No Obstruction
75,26,41676469,0.012266985,No Obstruction
75,26,41676469,0.012266985,No Obstruction
75,26,41676469,0.012266985,No Obstruction
75,28,3596869822,0.032352527,No Obstruction
75,28,3596869822,0.032352527,No Obstruction
75,28,3596869822,0.032352527,No Obstruction
75,28,3596869822,0.032352527,No Obstruction
75,28,3596869822,0.032352527,No Obstruction
75,28,3596869882,0.006665214,No Obstruction
75,28,3596869882,0.006665214,No Obstruction
75,28,3596869882,0.006665214,No Obstruction
75,28,3596869882,0.006665214,No Obstruction
75,28,41575609,0.004545861,No Obstruction
75,29,2139420775,0.044528925,No Obstruction
75,29,2139420775,0.044528925,No Obstruction
75,29,7238058620,0.024914391,No Obstruction
75,29,5668224884,0.011464331,No Obstruction
75,29,5668224857,0.010959747,No Obstruction
75,29,5668224856,0.010077914,No Obstruction
75,29,5668224855,0.009173599,No Obstruction
75,29,7578821458,0.007689525,No Obstruction
75,29,7578821458,0.007689525,No Obstruction
75,29,7578821454,0.006813829,No Obstruction
75,3,42201708,0.020978927,No Obstruction
75,3,42201708,0.020978927,No Obstruction
75,3,42201708,0.020978927,No Obstruction
75,3,42201708,0.020978927,No Obstruction
75,3,42201708,0.020978927,No Obstruction
75,3,42201708,0.020978927,No Obstruction
75,3,42201708,0.020978927,No Obstruction
75,3,2139420738,0.007036845,No Obstruction
75,3,2139420738,0.007036845,No Obstruction
75,3,2139420738,0.007036845,No Obstruction
75,31,7238058620,0.333032678,No Obstruction
75,31,7238058620,0.333032678,No Obstruction
75,31,7238058620,0.333032678,No Obstruction
75,31,7238058620,0.333032678,No Obstruction
75,31,7238058620,0.333032678,No Obstruction
75,31,7238058620,0.333032678,No Obstruction
75,31,7238058620,0.333032678,No Obstruction
75,31,7238058620,0.333032678,No Obstruction
75,31,7238058620,0.333032678,No Obstruction
75,31,7238058620,0.333032678,No Obstruction
75,32,42032649,0.101838754,No Obstruction
75,32,42032649,0.101838754,No Obstruction
75,32,42032649,0.101838754,No Obstruction
75,32,42032649,0.101838754,No Obstruction
75,32,41845653,0.010437235,No Obstruction
75,32,41845653,0.010437235,No Obstruction
75,32,41845653,0.010437235,No Obstruction
75,32,41845653,0.010437235,No Obstruction
75,32,41845653,0.010437235,No Obstruction
75,32,41845653,0.010437235,No Obstruction
75,33,41804743,0.0096056,No Obstruction
75,33,41804743,0.0096056,No Obstruction
75,33,41804743,0.0096056,No Obstruction
75,33,41804743,0.0096056,No Obstruction
75,33,41804743,0.0096056,No Obstruction
75,33,41804743,0.0096056,No Obstruction
75,33,41804743,0.0096056,No Obstruction
75,33,41804743,0.0096056,No Obstruction
75,33,41804743,0.0096056,No Obstruction
75,33,41804743,0.0096056,No Obstruction
75,34,41662032,0.047632986,No Obstruction
75,34,41900043,0.012478293,No Obstruction
75,34,41900043,0.012478293,No Obstruction
75,34,41900043,0.012478293,No Obstruction
75,34,41900048,0.009513307,No Obstruction
75,34,41900048,0.009513307,No Obstruction
75,34,41900048,0.009513307,No Obstruction
75,34,41900048,0.009513307,No Obstruction
75,34,41511292,0.003555781,No Obstruction
75,34,41511292,0.003555781,No Obstruction
75,35,8480404797,0.108279629,No Obstruction
75,35,8480404797,0.108279629,No Obstruction
75,35,8480404797,0.108279629,No Obstruction
75,35,8480404797,0.108279629,No Obstruction
75,35,8480404797,0.108279629,No Obstruction
75,35,8480404797,0.108279629,No Obstruction
75,35,8480404797,0.108279629,No Obstruction
75,35,8480404797,0.108279629,No Obstruction
75,35,8480404797,0.108279629,No Obstruction
75,35,8480404797,0.108279629,No Obstruction
75,36,10270798131,0.058524484,No Obstruction
75,36,10270798131,0.058524484,No Obstruction
75,36,10270798131,0.058524484,No Obstruction
75,36,10270798131,0.058524484,No Obstruction
75,36,10270798131,0.058524484,No Obstruction
75,36,10270798131,0.058524484,No Obstruction
75,36,10270798131,0.058524484,No Obstruction
75,36,10270798131,0.058524484,No Obstruction
75,36,10270798131,0.058524484,No Obstruction
75,36,10270798131,0.058524484,No Obstruction
75,37,5102796600,0.257457564,No Obstruction
75,37,5102796600,0.257457564,No Obstruction
75,37,5102796600,0.257457564,No Obstruction
75,37,5102796600,0.257457564,No Obstruction
75,37,5102796600,0.257457564,No Obstruction
75,37,5102796600,0.257457564,No Obstruction
75,37,5102796600,0.257457564,No Obstruction
75,37,5102796600,0.257457564,No Obstruction
75,37,5102796600,0.257457564,No Obstruction
75,37,5102796600,0.257457564,No Obstruction
75,38,41580580,0.058145932,No Obstruction
75,38,41580580,0.058145932,No Obstruction
75,38,41580580,0.058145932,No Obstruction
75,38,4347633555,0.023607601,No Obstruction
75,38,4347633555,0.023607601,No Obstruction
75,38,4347633555,0.023607601,No Obstruction
75,38,4347633554,0.020357625,No Obstruction
75,38,4347633554,0.020357625,No Obstruction
75,38,4347633554,0.020357625,No Obstruction
75,38,4347633554,0.020357625,No Obstruction
75,39,42521046,0.059047047,No Obstruction
75,39,42521046,0.059047047,No Obstruction
75,39,42521046,0.059047047,No Obstruction
75,39,42521039,0.032246396,No Obstruction
75,39,42212904,0.012627877,No Obstruction
75,39,42212904,0.012627877,No Obstruction
75,39,42212904,0.012627877,No Obstruction
75,39,42212904,0.012627877,No Obstruction
75,39,42212904,0.012627877,No Obstruction
75,39,42212904,0.012627877,No Obstruction
75,4,5724764200,0.002606943,No Obstruction
75,4,5724764200,0.002606943,No Obstruction
75,4,5724764200,0.002606943,No Obstruction
75,4,5724764200,0.002606943,No Obstruction
75,4,5724764200,0.002606943,No Obstruction
75,4,5724764200,0.002606943,No Obstruction
75,4,5724764200,0.002606943,No Obstruction
75,4,5724764203,0.002276826,No Obstruction
75,4,5724764200,0.002606943,No Obstruction
75,4,5724764200,0.002606943,No Obstruction
75,40,7578821448,0.018442006,No Obstruction
75,40,7578821448,0.018442006,No Obstruction
75,40,5668224852,0.015674606,No Obstruction
75,40,10270776451,0.00817686,No Obstruction
75,40,10270776451,0.00817686,No Obstruction
75,40,10270776451,0.00817686,No Obstruction
75,40,10270776451,0.00817686,No Obstruction
75,40,41881243,0.004608031,No Obstruction
75,40,41881243,0.004608031,No Obstruction
75,40,41881243,0.004608031,No Obstruction
75,41,7238058527,0.10913231,No Obstruction
75,41,7238058527,0.10913231,No Obstruction
75,41,7238058527,0.10913231,No Obstruction
75,41,7238058527,0.10913231,No Obstruction
75,41,7238058527,0.10913231,No Obstruction
75,41,7238058527,0.10913231,No Obstruction
75,41,7238058527,0.10913231,No Obstruction
75,41,7238058527,0.10913231,No Obstruction
75,41,7238058527,0.10913231,No Obstruction
75,41,7238058527,0.10913231,No Obstruction
75,42,4486462973,0.062705814,No Obstruction
75,42,4486462973,0.062705814,No Obstruction
75,42,4486462973,0.062705814,No Obstruction
75,42,4486462973,0.062705814,No Obstruction
75,42,4486462973,0.062705814,No Obstruction
75,42,4486462973,0.062705814,No Obstruction
75,42,4486462973,0.062705814,No Obstruction
75,42,4486462973,0.062705814,No Obstruction
75,42,4486462973,0.062705814,No Obstruction
75,42,4486462973,0.062705814,No Obstruction
75,44,4351793087,0.023518123,No Obstruction
75,44,371827460,0.011559553,No Obstruction
75,44,371827460,0.011559553,No Obstruction
75,44,371827663,0.007235302,No Obstruction
75,44,371827663,0.007235302,No Obstruction
75,44,371827663,0.007235302,No Obstruction
75,44,371827663,0.007235302,No Obstruction
75,44,371827663,0.007235302,No Obstruction
75,44,41804743,0.003036446,No Obstruction
75,44,41804743,0.003036446,No Obstruction
75,45,41575609,0.015712507,No Obstruction
75,45,41575609,0.015712507,No Obstruction
75,45,3820084281,0.011620847,No Obstruction
75,45,3820084281,0.011620847,No Obstruction
75,45,3820084281,0.011620847,No Obstruction
75,45,3820084281,0.011620847,No Obstruction
75,45,3820084281,0.011620847,No Obstruction
75,45,3820084281,0.011620847,No Obstruction
75,45,3820084281,0.011620847,No Obstruction
75,45,3820084280,0.00824647,No Obstruction
75,46,41909238,0.015866718,No Obstruction
75,46,41909238,0.015866718,No Obstruction
75,46,41909238,0.015866718,No Obstruction
75,46,41909238,0.015866718,No Obstruction
75,46,41909238,0.015866718,No Obstruction
75,46,41909238,0.015866718,No Obstruction
75,46,41909238,0.015866718,No Obstruction
75,46,41909238,0.015866718,No Obstruction
75,46,41909238,0.015866718,No Obstruction
75,46,41909238,0.015866718,No Obstruction
75,47,41540978,0.156497931,No Obstruction
75,47,41540978,0.156497931,No Obstruction
75,47,41540978,0.156497931,No Obstruction
75,47,41540978,0.156497931,No Obstruction
75,47,41540978,0.156497931,No Obstruction
75,47,41540978,0.156497931,No Obstruction
75,47,41540978,0.156497931,No Obstruction
75,47,41540978,0.156497931,No Obstruction
75,47,41540978,0.156497931,No Obstruction
75,47,41540978,0.156497931,No Obstruction
75,48,3216924496,0.176488389,No Obstruction
75,48,3216924496,0.176488389,No Obstruction
75,48,3216924496,0.176488389,No Obstruction
75,48,3216924496,0.176488389,No Obstruction
75,48,3216924496,0.176488389,No Obstruction
75,48,3216924496,0.176488389,No Obstruction
75,48,3216924496,0.176488389,No Obstruction
75,48,4347586472,0.01270308,No Obstruction
75,48,4347586472,0.01270308,No Obstruction
75,48,4347586472,0.01270308,No Obstruction
75,49,371160849,0.031665678,No Obstruction
75,49,371160849,0.031665678,No Obstruction
75,49,371160849,0.031665678,No Obstruction
75,49,371160849,0.031665678,No Obstruction
75,49,371160849,0.031665678,No Obstruction
75,49,371160849,0.031665678,No Obstruction
75,49,371160849,0.031665678,No Obstruction
75,49,371160849,0.031665678,No Obstruction
75,49,371160849,0.031665678,No Obstruction
75,49,371160849,0.031665678,No Obstruction
75,5,7238058620,0.125754915,No Obstruction
75,5,7238058620,0.125754915,No Obstruction
75,5,7238058620,0.125754915,No Obstruction
75,5,7238058620,0.125754915,No Obstruction
75,5,7238058620,0.125754915,No Obstruction
75,5,7238058620,0.125754915,No Obstruction
75,5,7238058620,0.125754915,No Obstruction
75,5,2139420775,0.040307098,No Obstruction
75,5,2139420775,0.040307098,No Obstruction
75,5,2139420775,0.040307098,No Obstruction
75,50,2139420797,0.607059016,No Obstruction
75,50,2139420797,0.607059016,No Obstruction
75,50,2139420797,0.607059016,No Obstruction
75,50,2139420797,0.607059016,No Obstruction
75,50,2139420797,0.607059016,No Obstruction
75,50,2139420797,0.607059016,No Obstruction
75,50,2139420797,0.607059016,No Obstruction
75,50,2139420797,0.607059016,No Obstruction
75,50,2139420797,0.607059016,No Obstruction
75,50,2139420797,0.607059016,No Obstruction
75,51,5102796603,0.094944932,No Obstruction
75,51,5755376397,0.030259098,No Obstruction
75,51,5755376387,0.02728382,No Obstruction
75,51,5755376387,0.02728382,No Obstruction
75,51,4486122999,0.011934218,No Obstruction
75,51,4486122999,0.011934218,No Obstruction
75,51,6888729472,0.0103059,No Obstruction
75,51,6888729482,0.008864196,No Obstruction
75,51,6888729480,0.007693706,No Obstruction
75,51,6888729480,0.007693706,No Obstruction
75,53,41900043,0.004542381,No Obstruction
75,53,41900043,0.004542381,No Obstruction
75,53,41900043,0.004542381,No Obstruction
75,53,41575637,0.004314422,No Obstruction
75,53,41575637,0.004314422,No Obstruction
75,53,41575637,0.004314422,No Obstruction
75,53,41575637,0.004314422,No Obstruction
75,53,41575637,0.004314422,No Obstruction
75,53,41575637,0.004314422,No Obstruction
75,53,41575637,0.004314422,No Obstruction
75,54,41804736,0.043005313,No Obstruction
75,54,41533422,0.015372099,No Obstruction
75,54,41533422,0.015372099,No Obstruction
75,54,41751286,0.008281339,No Obstruction
75,54,41751286,0.008281339,No Obstruction
75,54,41868380,0.005604778,No Obstruction
75,54,41868380,0.005604778,No Obstruction
75,54,41782028,0.003994179,No Obstruction
75,54,41782028,0.003994179,No Obstruction
75,54,41782028,0.003994179,No Obstruction
75,55,42212930,0.016177983,No Obstruction
75,55,42219550,0.012478799,No Obstruction
75,55,42219550,0.012478799,No Obstruction
75,55,42219550,0.012478799,No Obstruction
75,55,42219550,0.012478799,No Obstruction
75,55,42219550,0.012478799,No Obstruction
75,55,41676469,0.0070824,No Obstruction
75,55,41676469,0.0070824,No Obstruction
75,55,41676469,0.0070824,No Obstruction
75,55,41676469,0.0070824,No Obstruction
75,56,5753965499,0.169819459,No Obstruction
75,56,41523445,0.014798574,No Obstruction
75,56,41523445,0.014798574,No Obstruction
75,56,41523445,0.014798574,No Obstruction
75,56,41523460,0.007415265,No Obstruction
75,56,41523460,0.007415265,No Obstruction
75,56,41523460,0.007415265,No Obstruction
75,56,41523460,0.007415265,No Obstruction
75,56,41523460,0.007415265,No Obstruction
75,56,41523460,0.007415265,No Obstruction
75,57,41596694,0.077981023,No Obstruction
75,57,41596694,0.077981023,No Obstruction
75,57,41596694,0.077981023,No Obstruction
75,57,41596694,0.077981023,No Obstruction
75,57,41596696,0.013854329,No Obstruction
75,57,41596696,0.013854329,No Obstruction
75,57,41596696,0.013854329,No Obstruction
75,57,41596696,0.013854329,No Obstruction
75,57,10270798132,0.002766277,No Obstruction
75,57,41596672,0.003447991,No Obstruction
75,58,1555022100,0.033776115,No Obstruction
75,58,1555022100,0.033776115,No Obstruction
75,58,1555022100,0.033776115,No Obstruction
75,58,42280143,0.01206415,No Obstruction
75,58,42280143,0.01206415,No Obstruction
75,58,42280143,0.01206415,No Obstruction
75,58,42280143,0.01206415,No Obstruction
75,58,42280143,0.01206415,No Obstruction
75,58,42280143,0.01206415,No Obstruction
75,58,42280143,0.01206415,No Obstruction
75,59,7238058523,0.064546241,No Obstruction
75,59,7238058523,0.064546241,No Obstruction
75,59,7238058523,0.064546241,No Obstruction
75,59,7238058523,0.064546241,No Obstruction
75,59,4347586483,0.015260357,No Obstruction
75,59,3705285583,0.012011379,No Obstruction
75,59,3705285583,0.012011379,No Obstruction
75,59,4347586494,0.008619134,No Obstruction
75,59,4347586494,0.008619134,No Obstruction
75,59,4347586494,0.008619134,No Obstruction
75,60,41533429,0.196034441,No Obstruction
75,60,41533429,0.196034441,No Obstruction
75,60,41533429,0.196034441,No Obstruction
75,60,41533429,0.196034441,No Obstruction
75,60,41533429,0.196034441,No Obstruction
75,60,41533429,0.196034441,No Obstruction
75,60,41533429,0.196034441,No Obstruction
75,60,41533429,0.196034441,No Obstruction
75,60,41542381,0.010343367,No Obstruction
75,60,41542381,0.010343367,No Obstruction
75,61,7131950648,0.019041019,No Obstruction
75,61,7131950648,0.019041019,No Obstruction
75,61,7131950648,0.019041019,No Obstruction
75,61,7131950648,0.019041019,No Obstruction
75,61,7131950648,0.019041019,No Obstruction
75,61,7131950648,0.019041019,No Obstruction
75,61,7131950645,0.016103315,No Obstruction
75,61,7131950645,0.016103315,No Obstruction
75,61,7131950645,0.016103315,No Obstruction
75,61,7131950645,0.016103315,No Obstruction
75,62,2139420797,0.114364629,No Obstruction
75,62,2139420775,0.058254491,No Obstruction
75,62,2139420775,0.058254491,No Obstruction
75,62,2139420775,0.058254491,No Obstruction
75,62,2139420775,0.058254491,No Obstruction
75,62,2139420775,0.058254491,No Obstruction
75,62,2139420775,0.058254491,No Obstruction
75,62,7238058620,0.029708466,No Obstruction
75,62,7238058620,0.029708466,No Obstruction
75,62,7238058620,0.029708466,No Obstruction
75,63,3230969908,0.010500218,No Obstruction
75,63,3230969908,0.010500218,No Obstruction
75,63,41523441,0.007971998,No Obstruction
75,63,41523441,0.007971998,No Obstruction
75,63,41523441,0.007971998,No Obstruction
75,63,41523441,0.007971998,No Obstruction
75,63,41523441,0.007971998,No Obstruction
75,63,41523441,0.007971998,No Obstruction
75,63,41523441,0.007971998,No Obstruction
75,63,41523441,0.007971998,No Obstruction
75,64,42276539,0.105910294,No Obstruction
75,64,42276539,0.105910294,No Obstruction
75,64,42276539,0.105910294,No Obstruction
75,64,42520085,0.012077253,No Obstruction
75,64,42520085,0.012077253,No Obstruction
75,64,42520085,0.012077253,No Obstruction
75,64,42520085,0.012077253,No Obstruction
75,64,42520085,0.012077253,No Obstruction
75,64,42520085,0.012077253,No Obstruction
75,64,42520085,0.012077253,No Obstruction
75,66,42276533,0.025063547,No Obstruction
75,66,42276533,0.025063547,No Obstruction
75,66,42520082,0.015274577,No Obstruction
75,66,41596699,0.01133994,No Obstruction
75,66,41596699,0.01133994,No Obstruction
75,66,41596699,0.01133994,No Obstruction
75,66,41596699,0.01133994,No Obstruction
75,66,41596699,0.01133994,No Obstruction
75,66,41596699,0.01133994,No Obstruction
75,66,41596699,0.01133994,No Obstruction
75,67,41523460,0.057977636,No Obstruction
75,67,41523460,0.057977636,No Obstruction
75,67,41523460,0.057977636,No Obstruction
75,67,41523460,0.057977636,No Obstruction
75,67,41523460,0.057977636,No Obstruction
75,67,41523460,0.057977636,No Obstruction
75,67,41523460,0.057977636,No Obstruction
75,67,41523460,0.057977636,No Obstruction
75,67,41523460,0.057977636,No Obstruction
75,67,41523460,0.057977636,No Obstruction
75,68,5204052864,0.036585096,No Obstruction
75,68,5204052864,0.036585096,No Obstruction
75,68,5204052864,0.036585096,No Obstruction
75,68,41909247,0.012737913,No Obstruction
75,68,41909247,0.012737913,No Obstruction
75,68,41909247,0.012737913,No Obstruction
75,68,41909253,0.006634092,No Obstruction
75,68,41909253,0.006634092,No Obstruction
75,68,41580509,0.003463283,No Obstruction
75,68,5716818320,0.006462436,No Obstruction
75,69,41751335,0.043706389,No Obstruction
75,69,41751335,0.043706389,No Obstruction
75,69,41751335,0.043706389,No Obstruction
75,69,41751335,0.043706389,No Obstruction
75,69,41751335,0.043706389,No Obstruction
75,69,42008920,0.00907139,No Obstruction
75,69,42008920,0.00907139,No Obstruction
75,69,42008920,0.00907139,No Obstruction
75,69,42008920,0.00907139,No Obstruction
75,69,42008920,0.00907139,No Obstruction
75,7,5102796601,0.144400446,No Obstruction
75,7,5102796601,0.144400446,No Obstruction
75,7,5102796601,0.144400446,No Obstruction
75,7,5102796601,0.144400446,No Obstruction
75,7,5102796601,0.144400446,No Obstruction
75,7,5102796601,0.144400446,No Obstruction
75,7,5102796601,0.144400446,No Obstruction
75,7,5102796601,0.144400446,No Obstruction
75,7,5102796601,0.144400446,No Obstruction
75,7,5102796601,0.144400446,No Obstruction
75,70,4347586494,0.023780599,No Obstruction
75,70,4347586494,0.023780599,No Obstruction
75,70,4347586494,0.023780599,No Obstruction
75,70,4347586494,0.023780599,No Obstruction
75,70,4347586494,0.023780599,No Obstruction
75,70,4347586494,0.023780599,No Obstruction
75,70,3705285585,0.021321269,No Obstruction
75,70,3705285585,0.021321269,No Obstruction
75,70,3705285585,0.021321269,No Obstruction
75,70,3705285585,0.021321269,No Obstruction
75,71,42032649,0.031261353,No Obstruction
75,71,42032649,0.031261353,No Obstruction
75,71,42032649,0.031261353,No Obstruction
75,71,42032649,0.031261353,No Obstruction
75,71,42032649,0.031261353,No Obstruction
75,71,42032649,0.031261353,No Obstruction
75,71,42032649,0.031261353,No Obstruction
75,71,42032649,0.031261353,No Obstruction
75,71,42032649,0.031261353,No Obstruction
75,71,42032649,0.031261353,No Obstruction
75,72,5668224861,0.047352099,No Obstruction
75,72,5668224861,0.047352099,No Obstruction
75,72,5668224861,0.047352099,No Obstruction
75,72,5668224904,0.026716996,No Obstruction
75,72,5668224904,0.026716996,No Obstruction
75,72,5668224904,0.026716996,No Obstruction
75,72,5668224904,0.026716996,No Obstruction
75,72,5668224904,0.026716996,No Obstruction
75,72,5668224903,0.018399592,No Obstruction
75,72,5668224903,0.018399592,No Obstruction
75,73,2139420751,0.042440757,No Obstruction
75,73,2139420751,0.042440757,No Obstruction
75,73,41935897,0.032094003,No Obstruction
75,73,41935897,0.032094003,No Obstruction
75,73,41935897,0.032094003,No Obstruction
75,73,41935897,0.032094003,No Obstruction
75,73,41935897,0.032094003,No Obstruction
75,73,41935897,0.032094003,No Obstruction
75,73,41533423,0.014496553,No Obstruction
75,73,41533423,0.014496553,No Obstruction
75,74,41868380,0.08800876,No Obstruction
75,74,41868380,0.08800876,No Obstruction
75,74,41868380,0.08800876,No Obstruction
75,74,41868380,0.08800876,No Obstruction
75,74,41868380,0.08800876,No Obstruction
75,74,41868380,0.08800876,No Obstruction
75,74,41868380,0.08800876,No Obstruction
75,74,41868380,0.08800876,No Obstruction
75,74,41868380,0.08800876,No Obstruction
75,74,41868380,0.08800876,No Obstruction
75,75,41935889,0.063248734,No Obstruction
75,75,41935889,0.063248734,No Obstruction
75,75,41935889,0.063248734,No Obstruction
75,75,41935889,0.063248734,No Obstruction
75,75,41935889,0.063248734,No Obstruction
75,75,41935889,0.063248734,No Obstruction
75,75,41935889,0.063248734,No Obstruction
75,75,41935889,0.063248734,No Obstruction
75,75,41935889,0.063248734,No Obstruction
75,75,41935889,0.063248734,No Obstruction
75,8,8480404797,0.379360577,No Obstruction
75,8,8480404797,0.379360577,No Obstruction
75,8,8480404797,0.379360577,No Obstruction
75,8,8480404797,0.379360577,No Obstruction
75,8,8480404797,0.379360577,No Obstruction
75,8,8480404797,0.379360577,No Obstruction
75,8,8480404797,0.379360577,No Obstruction
75,8,8480404797,0.379360577,No Obstruction
75,8,8480404797,0.379360577,No Obstruction
75,8,8480404797,0.379360577,No Obstruction
75,9,41580580,0.127889357,No Obstruction
75,9,41580580,0.127889357,No Obstruction
75,9,41580580,0.127889357,No Obstruction
75,9,41580580,0.127889357,No Obstruction
75,9,41580580,0.127889357,No Obstruction
75,9,41784229,0.018259292,No Obstruction
75,9,41784229,0.018259292,No Obstruction
75,9,41784229,0.018259292,No Obstruction
75,9,41784229,0.018259292,No Obstruction
75,9,41784229,0.018259292,No Obstruction
76,0,41540978,0.177657082,No Obstruction
76,0,41540978,0.177657082,No Obstruction
76,0,41540978,0.177657082,No Obstruction
76,0,41540978,0.177657082,No Obstruction
76,0,41540978,0.177657082,No Obstruction
76,0,41540978,0.177657082,No Obstruction
76,0,41540978,0.177657082,No Obstruction
76,0,41540978,0.177657082,No Obstruction
76,0,41540978,0.177657082,No Obstruction
76,0,41540978,0.177657082,No Obstruction
76,1,42201685,0.036244251,No Obstruction
76,1,42201685,0.036244251,No Obstruction
76,1,42201685,0.036244251,No Obstruction
76,1,42598434,0.016044837,No Obstruction
76,1,42598434,0.016044837,No Obstruction
76,1,42598434,0.016044837,No Obstruction
76,1,42598434,0.016044837,No Obstruction
76,1,42598434,0.016044837,No Obstruction
76,1,42598434,0.016044837,No Obstruction
76,1,42598434,0.016044837,No Obstruction
76,10,8480404797,0.059881781,No Obstruction
76,10,8480404797,0.059881781,No Obstruction
76,10,8480404797,0.059881781,No Obstruction
76,10,8480404797,0.059881781,No Obstruction
76,10,8480404797,0.059881781,No Obstruction
76,10,8480404797,0.059881781,No Obstruction
76,10,8480404797,0.059881781,No Obstruction
76,10,8480404797,0.059881781,No Obstruction
76,10,8480404797,0.059881781,No Obstruction
76,10,8480404797,0.059881781,No Obstruction
76,11,41900048,0.015144144,No Obstruction
76,11,41900048,0.015144144,No Obstruction
76,11,41900048,0.015144144,No Obstruction
76,11,41900048,0.015144144,No Obstruction
76,11,41900048,0.015144144,No Obstruction
76,11,41900048,0.015144144,No Obstruction
76,11,41676470,0.005533312,No Obstruction
76,11,41676470,0.005533312,No Obstruction
76,11,41879773,0.005128162,No Obstruction
76,11,41676469,0.008082032,No Obstruction
76,12,7238058527,0.192036504,No Obstruction
76,12,7238058527,0.192036504,No Obstruction
76,12,7238058527,0.192036504,No Obstruction
76,12,7238058527,0.192036504,No Obstruction
76,12,7238058527,0.192036504,No Obstruction
76,12,7238058527,0.192036504,No Obstruction
76,12,7238058527,0.192036504,No Obstruction
76,12,7238058527,0.192036504,No Obstruction
76,12,7238058527,0.192036504,No Obstruction
76,12,7238058527,0.192036504,No Obstruction
76,13,41845651,0.044573161,No Obstruction
76,13,41845651,0.044573161,No Obstruction
76,13,41845651,0.044573161,No Obstruction
76,13,41845651,0.044573161,No Obstruction
76,13,42212904,0.011455257,No Obstruction
76,13,42212904,0.011455257,No Obstruction
76,13,42212904,0.011455257,No Obstruction
76,13,42212904,0.011455257,No Obstruction
